Year,Month,Rainfall_mm,Max_Temp_C,Min_Temp_C,Block,DecadalAvg_Pre_m,DecadalAvg_Post_m,Soil_Type,pH,EC_ÂµS_cm,Ca_mgL,Mg_mgL,Cl_mgL,F_mgL,NO3_mgL,TH_mgL_as_CaCO3
2010,Jun,529.3,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2010,Jun,529.3,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2010,Jun,529.3,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2010,Jul,474.6,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2010,Jul,474.6,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2010,Jul,474.6,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2010,Jul,474.6,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2010,Jul,474.6,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2010,Jul,474.6,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2010,Jul,474.6,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2010,Jul,474.6,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2010,Jul,474.6,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2010,Jul,474.6,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2010,Jul,474.6,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2010,Jul,474.6,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2010,Aug,255.9,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2010,Aug,255.9,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2010,Aug,255.9,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2010,Aug,255.9,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2010,Aug,255.9,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2010,Aug,255.9,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2010,Aug,255.9,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2010,Aug,255.9,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2010,Aug,255.9,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2010,Aug,255.9,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2010,Aug,255.9,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2010,Aug,255.9,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2010,Sep,242.3,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2010,Sep,242.3,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2010,Sep,242.3,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2010,Sep,242.3,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2010,Sep,242.3,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2010,Sep,242.3,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2010,Sep,242.3,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2010,Sep,242.3,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2010,Sep,242.3,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2010,Sep,242.3,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2010,Sep,242.3,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2010,Sep,242.3,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2010,Oct,555.1,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2010,Oct,555.1,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2010,Oct,555.1,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2010,Oct,555.1,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2010,Oct,555.1,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2010,Oct,555.1,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2010,Oct,555.1,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2010,Oct,555.1,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2010,Oct,555.1,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2010,Oct,555.1,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2010,Oct,555.1,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2010,Oct,555.1,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2010,Nov,309.3,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2010,Nov,309.3,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2010,Nov,309.3,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2010,Nov,309.3,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2010,Nov,309.3,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2010,Nov,309.3,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2010,Nov,309.3,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2010,Nov,309.3,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2010,Nov,309.3,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2010,Nov,309.3,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2010,Nov,309.3,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2010,Nov,309.3,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2010,Dec,96.8,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2010,Dec,96.8,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2010,Dec,96.8,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2010,Dec,96.8,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2010,Dec,96.8,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2010,Dec,96.8,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2010,Dec,96.8,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2010,Dec,96.8,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2010,Dec,96.8,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2010,Dec,96.8,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2010,Dec,96.8,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2010,Dec,96.8,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,Jan,18.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,Jan,18.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,Jan,18.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,Jan,18.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,Jan,18.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,Jan,18.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,Jan,18.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,Jan,18.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,Jan,18.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,Jan,18.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,Jan,18.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,Jan,18.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,Feb,28.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,Feb,28.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,Feb,28.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,Feb,28.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,Feb,28.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,Feb,28.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,Feb,28.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,Feb,28.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,Feb,28.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,Feb,28.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,Feb,28.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,Feb,28.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,Mar,43.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,Mar,43.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,Mar,43.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,Mar,43.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,Mar,43.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,Mar,43.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,Mar,43.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,Mar,43.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,Mar,43.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,Mar,43.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,Mar,43.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,Mar,43.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,Apr,180.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,Apr,180.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,Apr,180.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,Apr,180.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,Apr,180.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,Apr,180.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,Apr,180.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,Apr,180.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,Apr,180.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,Apr,180.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,Apr,180.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,Apr,180.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,May,254.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,May,254.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,May,254.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,May,254.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,May,254.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,May,254.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,May,254.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,May,254.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,May,254.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,May,254.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,May,254.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,May,254.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,Jun,571.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,Jun,571.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,Jun,571.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,Jun,571.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,Jun,571.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,Jun,571.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,Jun,571.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,Jun,571.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,Jun,571.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,Jun,571.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,Jun,571.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,Jun,571.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,Jul,557.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,Jul,557.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,Jul,557.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,Jul,557.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,Jul,557.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,Jul,557.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,Jul,557.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,Jul,557.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,Jul,557.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,Jul,557.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,Jul,557.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,Jul,557.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,Aug,341.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,Aug,341.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,Aug,341.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,Aug,341.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,Aug,341.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,Aug,341.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,Aug,341.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,Aug,341.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,Aug,341.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,Aug,341.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,Aug,341.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,Aug,341.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,Sep,277.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,Sep,277.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,Sep,277.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,Sep,277.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,Sep,277.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,Sep,277.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,Sep,277.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,Sep,277.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,Sep,277.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,Sep,277.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,Sep,277.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,Sep,277.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,Oct,333.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,Oct,333.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,Oct,333.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,Oct,333.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,Oct,333.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,Oct,333.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,Oct,333.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,Oct,333.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,Oct,333.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,Oct,333.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,Oct,333.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,Oct,333.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,Nov,187.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,Nov,187.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,Nov,187.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,Nov,187.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,Nov,187.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,Nov,187.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,Nov,187.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,Nov,187.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,Nov,187.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,Nov,187.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,Nov,187.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,Nov,187.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
2011,Dec,52.0,30.7,23.9,Ambalapuzha,2.2,1.1,Coastal Alluvium,,,,,,,,
2011,Dec,52.0,30.7,23.9,Aryad,1.62,0.88,Coastal Alluvium,,,,,,,,
2011,Dec,52.0,30.7,23.9,Bharanikkavu,7.91,6.27,Lateritic Soil,,,,,,,,
2011,Dec,52.0,30.7,23.9,Champakulam,1.5,0.44,Riverine Alluvium,,,,,,,,
2011,Dec,52.0,30.7,23.9,Chengannur,4.36,2.78,Lateritic Soil,,,,,,,,
2011,Dec,52.0,30.7,23.9,Haripad,1.65,0.71,Coastal Alluvium,,,,,,,,
2011,Dec,52.0,30.7,23.9,Kanjikuzhy,1.71,1.12,Lateritic Soil,,,,,,,,
2011,Dec,52.0,30.7,23.9,Mavelikkara,3.34,1.7,Lateritic Soil,,,,,,,,
2011,Dec,52.0,30.7,23.9,Muthukulam,2.89,1.57,Coastal Alluvium,,,,,,,,
2011,Dec,52.0,30.7,23.9,Pattanakad,1.98,0.9,Coastal Alluvium,,,,,,,,
2011,Dec,52.0,30.7,23.9,Thaikkatussery,2.23,1.06,Coastal Alluvium,,,,,,,,
2011,Dec,52.0,30.7,23.9,Veliyanad,0.84,0.45,Riverine Alluvium,,,,,,,,
